,start,end,weight
2755,S_59,S_256,1.0
2756,S_59,S_260,1.0
2757,S_59,S_264,1.0
2758,S_59,S_269,1.0
2759,S_59,S_272,1.0
2760,S_59,S_275,1.0
2761,S_59,S_279,1.0
2762,S_59,S_282,1.0
2763,S_59,S_300,1.0
2764,S_59,S_307,1.0
2765,S_59,S_320,1.0
2766,S_59,S_330,1.0
2767,S_59,S_419,1.0
2768,S_59,S_482,1.0
2769,S_59,S_515,1.0
2770,S_59,S_520,1.0
2771,S_59,S_524,1.0
2772,S_59,S_526,1.0
2773,S_59,S_529,1.0
2774,S_59,S_620,1.0
2775,S_59,S_642,1.0
2776,S_60,S_14,1.0
2777,S_60,S_22,1.0
2778,S_60,S_51,1.0
2779,S_60,S_59,1.0
2780,S_60,S_74,1.0
2781,S_60,S_107,1.0
2782,S_60,S_123,1.0
2783,S_60,S_137,1.0
2784,S_60,S_138,1.0
2785,S_60,S_141,1.0
2786,S_60,S_197,1.0
2787,S_60,S_250,1.0
2788,S_60,S_255,1.0
2789,S_60,S_274,1.0
2790,S_61,S_277,1.0
2791,S_61,S_287,1.0
2792,S_61,S_584,1.0
2793,S_61,S_587,1.0
2794,S_61,S_593,1.0
2795,S_61,S_604,1.0
2796,S_61,S_606,1.0
2797,S_61,S_625,1.0
2798,S_61,S_666,1.0
2799,S_62,S_2,1.0
2800,S_62,S_12,1.0
2801,S_62,S_17,1.0
2802,S_62,S_23,1.0
2803,S_62,S_27,1.0
2804,S_62,S_28,1.0
2805,S_62,S_45,1.0
2806,S_62,S_47,1.0
2807,S_62,S_59,1.0
2808,S_62,S_64,1.0
2809,S_62,S_72,1.0
2810,S_62,S_87,1.0
2811,S_62,S_91,1.0
2812,S_62,S_92,1.0
2813,S_62,S_96,1.0
2814,S_62,S_101,1.0
2815,S_62,S_102,1.0
2816,S_62,S_108,1.0
2817,S_62,S_116,1.0
2818,S_62,S_122,1.0
2819,S_62,S_123,1.0
2820,S_62,S_131,1.0
2821,S_62,S_133,1.0
2822,S_62,S_141,1.0
2823,S_62,S_214,1.0
2824,S_62,S_526,1.0
2825,S_63,S_8,1.0
2826,S_63,S_9,1.0
2827,S_63,S_30,1.0
2828,S_63,S_70,1.0
2829,S_63,S_77,1.0
2830,S_63,S_82,1.0
2831,S_63,S_87,1.0
2832,S_63,S_89,1.0
2833,S_63,S_106,1.0
2834,S_63,S_109,1.0
2835,S_63,S_159,1.0
2836,S_63,S_168,1.0
2837,S_63,S_179,1.0
2838,S_63,S_200,1.0
2839,S_63,S_210,1.0
2840,S_63,S_234,1.0
2841,S_63,S_236,1.0
2842,S_63,S_239,1.0
2843,S_63,S_247,1.0
2844,S_63,S_257,1.0
2845,S_63,S_278,1.0
2846,S_63,S_280,1.0
2847,S_63,S_300,1.0
2848,S_64,S_2,1.0
2849,S_64,S_4,1.0
2850,S_64,S_7,1.0
2851,S_64,S_11,1.0
2852,S_64,S_18,1.0
2853,S_64,S_23,1.0
2854,S_64,S_27,1.0
2855,S_64,S_28,1.0
2856,S_64,S_31,1.0
2857,S_64,S_32,1.0
2858,S_64,S_43,1.0
2859,S_64,S_59,1.0
2860,S_64,S_62,1.0
2861,S_64,S_70,1.0
2862,S_64,S_71,1.0
2863,S_64,S_72,1.0
2864,S_64,S_83,1.0
2865,S_64,S_91,1.0
2866,S_64,S_92,1.0
2867,S_64,S_102,1.0
2868,S_64,S_108,1.0
2869,S_64,S_123,1.0
2870,S_64,S_161,1.0
2871,S_64,S_170,1.0
2872,S_64,S_174,1.0
2873,S_64,S_179,1.0
2874,S_64,S_197,1.0
2875,S_64,S_199,1.0
2876,S_64,S_202,1.0
2877,S_64,S_210,1.0
2878,S_64,S_211,1.0
2879,S_64,S_214,1.0
2880,S_64,S_218,1.0
2881,S_64,S_231,1.0
2882,S_64,S_240,1.0
2883,S_64,S_300,1.0
2884,S_64,S_328,1.0
2885,S_64,S_419,1.0
2886,S_64,S_515,1.0
2887,S_64,S_524,1.0
2888,S_64,S_526,1.0
2889,S_65,S_6,1.0
2890,S_65,S_23,1.0
2891,S_65,S_68,1.0
2892,S_65,S_82,1.0
2893,S_65,S_105,1.0
2894,S_65,S_109,1.0
2895,S_65,S_143,1.0
2896,S_65,S_159,1.0
2897,S_65,S_168,1.0
2898,S_65,S_179,1.0
2899,S_65,S_190,1.0
2900,S_65,S_210,1.0
2901,S_65,S_215,1.0
2902,S_65,S_234,1.0
2903,S_65,S_236,1.0
2904,S_65,S_258,1.0
2905,S_65,S_262,1.0
2906,S_65,S_282,1.0
2907,S_65,S_283,1.0
2908,S_65,S_303,1.0
2909,S_65,S_314,1.0
2910,S_66,S_35,1.0
2911,S_66,S_49,1.0
2912,S_66,S_50,1.0
2913,S_66,S_154,1.0
2914,S_66,S_177,1.0
2915,S_66,S_270,1.0
2916,S_66,S_299,1.0
2917,S_66,S_407,1.0
2918,S_66,S_648,1.0
2919,S_67,S_14,1.0
2920,S_67,S_22,1.0
2921,S_67,S_96,1.0
2922,S_67,S_104,1.0
2923,S_67,S_132,1.0
2924,S_67,S_141,1.0
2925,S_67,S_246,1.0
2926,S_67,S_255,1.0
2927,S_67,S_265,1.0
2928,S_67,S_451,1.0
2929,S_67,S_465,1.0
2930,S_67,S_470,1.0
2931,S_67,S_474,1.0
2932,S_68,S_23,1.0
2933,S_68,S_29,1.0
2934,S_68,S_36,1.0
2935,S_68,S_53,1.0
2936,S_68,S_65,1.0
2937,S_68,S_95,1.0
2938,S_68,S_109,1.0
2939,S_68,S_158,1.0
2940,S_68,S_159,1.0
2941,S_68,S_168,1.0
2942,S_68,S_190,1.0
2943,S_68,S_200,1.0
2944,S_68,S_210,1.0
2945,S_68,S_215,1.0
2946,S_68,S_254,1.0
2947,S_68,S_262,1.0
2948,S_68,S_283,1.0
2949,S_68,S_302,1.0
2950,S_69,S_1,1.0
2951,S_69,S_4,1.0
2952,S_69,S_5,1.0
2953,S_69,S_12,1.0
2954,S_69,S_13,1.0
2955,S_69,S_14,1.0
2956,S_69,S_16,1.0
2957,S_69,S_17,1.0
2958,S_69,S_22,1.0
2959,S_69,S_23,1.0
2960,S_69,S_25,1.0
2961,S_69,S_27,1.0
2962,S_69,S_28,1.0
2963,S_69,S_31,1.0
2964,S_69,S_38,1.0
2965,S_69,S_47,1.0
2966,S_69,S_54,1.0
2967,S_69,S_56,1.0
2968,S_69,S_59,1.0
2969,S_69,S_71,1.0
2970,S_69,S_73,1.0
2971,S_69,S_74,1.0
2972,S_69,S_78,1.0
2973,S_69,S_81,1.0
2974,S_69,S_87,1.0
2975,S_69,S_91,1.0
2976,S_69,S_92,1.0
2977,S_69,S_94,1.0
2978,S_69,S_96,1.0
2979,S_69,S_98,1.0
2980,S_69,S_99,1.0
2981,S_69,S_103,1.0
2982,S_69,S_106,1.0
2983,S_69,S_112,1.0
2984,S_69,S_116,1.0
2985,S_69,S_122,1.0
2986,S_69,S_123,1.0
2987,S_69,S_125,1.0
2988,S_69,S_127,1.0
2989,S_69,S_131,1.0
2990,S_69,S_132,1.0
2991,S_69,S_136,1.0
2992,S_69,S_137,1.0
2993,S_69,S_141,1.0
2994,S_69,S_152,1.0
2995,S_69,S_163,1.0
2996,S_69,S_170,1.0
2997,S_69,S_174,1.0
2998,S_69,S_175,1.0
2999,S_69,S_181,1.0
3000,S_69,S_188,1.0
3001,S_69,S_197,1.0
3002,S_69,S_199,1.0
3003,S_69,S_211,1.0
3004,S_69,S_213,1.0
3005,S_69,S_230,1.0
3006,S_69,S_250,1.0
3007,S_69,S_260,1.0
3008,S_69,S_265,1.0
3009,S_69,S_275,1.0
3010,S_69,S_499,1.0
3011,S_69,S_515,1.0
3012,S_69,S_520,1.0
3013,S_69,S_526,1.0
3014,S_70,S_1,1.0
3015,S_70,S_2,1.0
3016,S_70,S_4,1.0
3017,S_70,S_8,1.0
3018,S_70,S_9,1.0
3019,S_70,S_10,1.0
3020,S_70,S_11,1.0
3021,S_70,S_15,1.0
3022,S_70,S_16,1.0
3023,S_70,S_18,1.0
3024,S_70,S_22,1.0
3025,S_70,S_23,1.0
3026,S_70,S_27,1.0
3027,S_70,S_28,1.0
3028,S_70,S_30,1.0
3029,S_70,S_32,1.0
3030,S_70,S_33,1.0
3031,S_70,S_43,1.0
3032,S_70,S_45,1.0
3033,S_70,S_48,1.0
3034,S_70,S_57,1.0
3035,S_70,S_59,1.0
3036,S_70,S_63,1.0
3037,S_70,S_64,1.0
3038,S_70,S_71,1.0
3039,S_70,S_72,1.0
3040,S_70,S_73,1.0
3041,S_70,S_74,1.0
3042,S_70,S_79,1.0
3043,S_70,S_81,1.0
3044,S_70,S_82,1.0
3045,S_70,S_87,1.0
3046,S_70,S_89,1.0
3047,S_70,S_92,1.0
3048,S_70,S_93,1.0
3049,S_70,S_94,1.0
3050,S_70,S_102,1.0
3051,S_70,S_106,1.0
3052,S_70,S_117,1.0
3053,S_70,S_118,1.0
3054,S_70,S_123,1.0
3055,S_70,S_125,1.0
3056,S_70,S_126,1.0
3057,S_70,S_133,1.0
3058,S_70,S_144,1.0
3059,S_70,S_149,1.0
3060,S_70,S_159,1.0
3061,S_70,S_161,1.0
3062,S_70,S_163,1.0
3063,S_70,S_168,1.0
3064,S_70,S_170,1.0
3065,S_70,S_171,1.0
3066,S_70,S_173,1.0
3067,S_70,S_174,1.0
3068,S_70,S_179,1.0
3069,S_70,S_182,1.0
3070,S_70,S_187,1.0
3071,S_70,S_191,1.0
3072,S_70,S_197,1.0
3073,S_70,S_199,1.0
3074,S_70,S_218,1.0
3075,S_70,S_222,1.0
3076,S_70,S_224,1.0
3077,S_70,S_234,1.0
3078,S_70,S_236,1.0
3079,S_70,S_239,1.0
3080,S_70,S_240,1.0
3081,S_70,S_247,1.0
3082,S_70,S_257,1.0
3083,S_70,S_267,1.0
3084,S_70,S_279,1.0
3085,S_70,S_280,1.0
3086,S_70,S_328,1.0
3087,S_70,S_419,1.0
3088,S_70,S_482,1.0
3089,S_70,S_515,1.0
3090,S_70,S_520,1.0
3091,S_70,S_524,1.0
3092,S_70,S_526,1.0
3093,S_70,S_642,1.0
3094,S_71,S_4,1.0
3095,S_71,S_5,1.0
3096,S_71,S_7,1.0
3097,S_71,S_12,1.0
3098,S_71,S_15,1.0
3099,S_71,S_17,1.0
3100,S_71,S_18,1.0
3101,S_71,S_22,1.0
3102,S_71,S_23,1.0
3103,S_71,S_25,1.0
3104,S_71,S_27,1.0
3105,S_71,S_28,1.0
3106,S_71,S_31,1.0
3107,S_71,S_45,1.0
3108,S_71,S_47,1.0
3109,S_71,S_49,1.0
3110,S_71,S_50,1.0
3111,S_71,S_59,1.0
3112,S_71,S_64,1.0
3113,S_71,S_69,1.0
3114,S_71,S_70,1.0
3115,S_71,S_72,1.0
3116,S_71,S_74,1.0
3117,S_71,S_83,1.0
3118,S_71,S_87,1.0
3119,S_71,S_91,1.0
3120,S_71,S_93,1.0
3121,S_71,S_102,1.0
3122,S_71,S_105,1.0
3123,S_71,S_108,1.0
3124,S_71,S_112,1.0
3125,S_71,S_116,1.0
3126,S_71,S_122,1.0
3127,S_71,S_123,1.0
3128,S_71,S_131,1.0
3129,S_71,S_144,1.0
3130,S_71,S_152,1.0
3131,S_71,S_161,1.0
3132,S_71,S_170,1.0
3133,S_71,S_174,1.0
3134,S_71,S_197,1.0
3135,S_71,S_199,1.0
3136,S_71,S_200,1.0
3137,S_71,S_202,1.0
3138,S_71,S_214,1.0
3139,S_71,S_218,1.0
3140,S_71,S_222,1.0
3141,S_71,S_224,1.0
3142,S_71,S_228,1.0
3143,S_71,S_230,1.0
3144,S_71,S_240,1.0
3145,S_71,S_300,1.0
3146,S_71,S_320,1.0
3147,S_71,S_419,1.0
3148,S_71,S_515,1.0
3149,S_71,S_524,1.0
3150,S_72,S_1,1.0
3151,S_72,S_2,1.0
3152,S_72,S_4,1.0
3153,S_72,S_11,1.0
3154,S_72,S_15,1.0
3155,S_72,S_16,1.0
3156,S_72,S_17,1.0
3157,S_72,S_18,1.0
3158,S_72,S_22,1.0
3159,S_72,S_23,1.0
3160,S_72,S_27,1.0
3161,S_72,S_28,1.0
3162,S_72,S_31,1.0
3163,S_72,S_32,1.0
3164,S_72,S_33,1.0
3165,S_72,S_43,1.0
3166,S_72,S_45,1.0
3167,S_72,S_48,1.0
3168,S_72,S_59,1.0
3169,S_72,S_62,1.0
3170,S_72,S_64,1.0
3171,S_72,S_70,1.0
3172,S_72,S_71,1.0
3173,S_72,S_73,1.0
3174,S_72,S_77,1.0
3175,S_72,S_79,1.0
3176,S_72,S_83,1.0
3177,S_72,S_87,1.0
3178,S_72,S_89,1.0
3179,S_72,S_91,1.0
3180,S_72,S_92,1.0
3181,S_72,S_93,1.0
3182,S_72,S_94,1.0
3183,S_72,S_102,1.0
3184,S_72,S_106,1.0
3185,S_72,S_117,1.0
3186,S_72,S_122,1.0
3187,S_72,S_123,1.0
3188,S_72,S_125,1.0
3189,S_72,S_126,1.0
3190,S_72,S_152,1.0
3191,S_72,S_159,1.0
3192,S_72,S_161,1.0
3193,S_72,S_163,1.0
3194,S_72,S_168,1.0
3195,S_72,S_170,1.0
3196,S_72,S_171,1.0
3197,S_72,S_174,1.0
3198,S_72,S_179,1.0
3199,S_72,S_182,1.0
3200,S_72,S_191,1.0
3201,S_72,S_197,1.0
3202,S_72,S_199,1.0
3203,S_72,S_202,1.0
3204,S_72,S_211,1.0
3205,S_72,S_218,1.0
3206,S_72,S_222,1.0
3207,S_72,S_236,1.0
3208,S_72,S_239,1.0
3209,S_72,S_240,1.0
3210,S_72,S_256,1.0
3211,S_72,S_257,1.0
3212,S_72,S_267,1.0
3213,S_72,S_279,1.0
3214,S_72,S_280,1.0
3215,S_72,S_300,1.0
3216,S_72,S_320,1.0
3217,S_72,S_328,1.0
3218,S_72,S_419,1.0
3219,S_72,S_515,1.0
3220,S_72,S_520,1.0
3221,S_72,S_524,1.0
3222,S_72,S_526,1.0
3223,S_72,S_642,1.0
3224,S_73,S_1,1.0
3225,S_73,S_4,1.0
3226,S_73,S_13,1.0
3227,S_73,S_14,1.0
3228,S_73,S_15,1.0
3229,S_73,S_16,1.0
3230,S_73,S_18,1.0
3231,S_73,S_22,1.0
3232,S_73,S_25,1.0
3233,S_73,S_28,1.0
3234,S_73,S_32,1.0
3235,S_73,S_33,1.0
3236,S_73,S_37,1.0
3237,S_73,S_43,1.0
3238,S_73,S_51,1.0
3239,S_73,S_54,1.0
3240,S_73,S_59,1.0
3241,S_73,S_69,1.0
3242,S_73,S_70,1.0
3243,S_73,S_72,1.0
3244,S_73,S_74,1.0
3245,S_73,S_79,1.0
3246,S_73,S_81,1.0
3247,S_73,S_87,1.0
3248,S_73,S_89,1.0
3249,S_73,S_94,1.0
3250,S_73,S_106,1.0
3251,S_73,S_117,1.0
3252,S_73,S_123,1.0
3253,S_73,S_125,1.0
3254,S_73,S_126,1.0
3255,S_73,S_127,1.0
3256,S_73,S_131,1.0
3257,S_73,S_136,1.0
3258,S_73,S_137,1.0
3259,S_73,S_144,1.0
3260,S_73,S_152,1.0
3261,S_73,S_161,1.0
3262,S_73,S_163,1.0
3263,S_73,S_167,1.0
3264,S_73,S_170,1.0
3265,S_73,S_174,1.0
3266,S_73,S_175,1.0
3267,S_73,S_179,1.0
3268,S_73,S_181,1.0
3269,S_73,S_182,1.0
3270,S_73,S_191,1.0
3271,S_73,S_197,1.0
3272,S_73,S_199,1.0
3273,S_73,S_211,1.0
3274,S_73,S_218,1.0
3275,S_73,S_224,1.0
3276,S_73,S_230,1.0
3277,S_73,S_240,1.0
3278,S_73,S_275,1.0
3279,S_73,S_279,1.0
3280,S_73,S_280,1.0
3281,S_73,S_290,1.0
3282,S_73,S_300,1.0
3283,S_73,S_330,1.0
3284,S_73,S_419,1.0
3285,S_73,S_515,1.0
3286,S_73,S_520,1.0
3287,S_73,S_526,1.0
3288,S_73,S_529,1.0
3289,S_74,S_1,1.0
3290,S_74,S_4,1.0
3291,S_74,S_10,1.0
3292,S_74,S_11,1.0
3293,S_74,S_13,1.0
3294,S_74,S_15,1.0
3295,S_74,S_16,1.0
3296,S_74,S_22,1.0
3297,S_74,S_26,1.0
3298,S_74,S_33,1.0
3299,S_74,S_38,1.0
3300,S_74,S_43,1.0
3301,S_74,S_47,1.0
3302,S_74,S_51,1.0
3303,S_74,S_54,1.0
3304,S_74,S_56,1.0
3305,S_74,S_58,1.0
3306,S_74,S_59,1.0
3307,S_74,S_60,1.0
3308,S_74,S_69,1.0
3309,S_74,S_70,1.0
3310,S_74,S_71,1.0
3311,S_74,S_73,1.0
3312,S_74,S_76,1.0
3313,S_74,S_78,1.0
3314,S_74,S_79,1.0
3315,S_74,S_81,1.0
3316,S_74,S_89,1.0
3317,S_74,S_94,1.0
3318,S_74,S_96,1.0
3319,S_74,S_98,1.0
3320,S_74,S_99,1.0
3321,S_74,S_103,1.0
3322,S_74,S_106,1.0
3323,S_74,S_107,1.0
3324,S_74,S_115,1.0
3325,S_74,S_117,1.0
3326,S_74,S_120,1.0
3327,S_74,S_123,1.0
3328,S_74,S_124,1.0
3329,S_74,S_125,1.0
3330,S_74,S_126,1.0
3331,S_74,S_127,1.0
3332,S_74,S_129,1.0
3333,S_74,S_131,1.0
3334,S_74,S_132,1.0
3335,S_74,S_136,1.0
3336,S_74,S_137,1.0
3337,S_74,S_138,1.0
3338,S_74,S_141,1.0
3339,S_74,S_152,1.0
3340,S_74,S_161,1.0
3341,S_74,S_162,1.0
3342,S_74,S_163,1.0
3343,S_74,S_167,1.0
3344,S_74,S_170,1.0
3345,S_74,S_174,1.0
3346,S_74,S_175,1.0
3347,S_74,S_181,1.0
3348,S_74,S_182,1.0
3349,S_74,S_184,1.0
3350,S_74,S_192,1.0
3351,S_74,S_197,1.0
3352,S_74,S_199,1.0
3353,S_74,S_211,1.0
3354,S_74,S_230,1.0
3355,S_74,S_233,1.0
3356,S_74,S_239,1.0
3357,S_74,S_244,1.0
3358,S_74,S_250,1.0
3359,S_74,S_255,1.0
3360,S_74,S_272,1.0
3361,S_74,S_274,1.0
3362,S_74,S_275,1.0
3363,S_74,S_280,1.0
3364,S_74,S_290,1.0
3365,S_74,S_307,1.0
3366,S_74,S_320,1.0
3367,S_74,S_330,1.0
3368,S_74,S_419,1.0
3369,S_74,S_496,1.0
3370,S_74,S_499,1.0
3371,S_74,S_503,1.0
3372,S_74,S_520,1.0
3373,S_74,S_529,1.0
3374,S_75,S_28,1.0
3375,S_75,S_53,1.0
3376,S_75,S_91,1.0
3377,S_76,S_8,1.0
3378,S_76,S_10,1.0
3379,S_76,S_11,1.0
3380,S_76,S_14,1.0
3381,S_76,S_15,1.0
3382,S_76,S_16,1.0
3383,S_76,S_22,1.0
3384,S_76,S_26,1.0
3385,S_76,S_46,1.0
3386,S_76,S_51,1.0
3387,S_76,S_74,1.0
3388,S_76,S_78,1.0
3389,S_76,S_79,1.0
3390,S_76,S_81,1.0
3391,S_76,S_94,1.0
3392,S_76,S_98,1.0
3393,S_76,S_106,1.0
3394,S_76,S_107,1.0
3395,S_76,S_115,1.0
3396,S_76,S_120,1.0
3397,S_76,S_123,1.0
3398,S_76,S_124,1.0
3399,S_76,S_125,1.0
3400,S_76,S_129,1.0
3401,S_76,S_137,1.0
3402,S_76,S_138,1.0
3403,S_76,S_149,1.0
3404,S_76,S_150,1.0
3405,S_76,S_151,1.0
3406,S_76,S_152,1.0
3407,S_76,S_160,1.0
3408,S_76,S_162,1.0
3409,S_76,S_163,1.0
3410,S_76,S_167,1.0
3411,S_76,S_169,1.0
3412,S_76,S_173,1.0
3413,S_76,S_179,1.0
3414,S_76,S_182,1.0
3415,S_76,S_184,1.0
3416,S_76,S_192,1.0
3417,S_76,S_199,1.0
3418,S_76,S_230,1.0
3419,S_76,S_233,1.0
3420,S_76,S_237,1.0
3421,S_76,S_239,1.0
3422,S_76,S_249,1.0
3423,S_76,S_255,1.0
3424,S_76,S_265,1.0
3425,S_76,S_272,1.0
3426,S_76,S_274,1.0
3427,S_76,S_290,1.0
3428,S_76,S_300,1.0
3429,S_76,S_308,1.0
3430,S_76,S_331,1.0
3431,S_76,S_418,1.0
3432,S_76,S_482,1.0
3433,S_76,S_496,1.0
3434,S_76,S_499,1.0
3435,S_76,S_503,1.0
3436,S_76,S_520,1.0
3437,S_77,S_29,1.0
3438,S_77,S_30,1.0
3439,S_77,S_63,1.0
3440,S_77,S_72,1.0
3441,S_77,S_82,1.0
3442,S_77,S_95,1.0
3443,S_77,S_105,1.0
3444,S_77,S_106,1.0
3445,S_77,S_109,1.0
3446,S_77,S_111,1.0
3447,S_77,S_159,1.0
3448,S_77,S_171,1.0
3449,S_77,S_190,1.0
3450,S_77,S_193,1.0
3451,S_77,S_195,1.0
3452,S_77,S_234,1.0
3453,S_77,S_239,1.0
3454,S_77,S_278,1.0
3455,S_77,S_279,1.0
3456,S_77,S_300,1.0
3457,S_77,S_482,1.0
3458,S_77,S_523,1.0
3459,S_78,S_10,1.0
3460,S_78,S_13,1.0
3461,S_78,S_14,1.0
3462,S_78,S_22,1.0
3463,S_78,S_56,1.0
3464,S_78,S_59,1.0
3465,S_78,S_69,1.0
3466,S_78,S_74,1.0
3467,S_78,S_76,1.0
3468,S_78,S_81,1.0
3469,S_78,S_96,1.0
3470,S_78,S_98,1.0
3471,S_78,S_99,1.0
3472,S_78,S_103,1.0
3473,S_78,S_107,1.0
3474,S_78,S_123,1.0
3475,S_78,S_124,1.0
3476,S_78,S_125,1.0
3477,S_78,S_127,1.0
3478,S_78,S_129,1.0
3479,S_78,S_136,1.0
3480,S_78,S_137,1.0
3481,S_78,S_138,1.0
3482,S_78,S_141,1.0
3483,S_78,S_162,1.0
3484,S_78,S_163,1.0
3485,S_78,S_167,1.0
3486,S_78,S_170,1.0
3487,S_78,S_174,1.0
3488,S_78,S_175,1.0
3489,S_78,S_181,1.0
3490,S_78,S_192,1.0
3491,S_78,S_197,1.0
3492,S_78,S_199,1.0
3493,S_78,S_211,1.0
3494,S_78,S_230,1.0
3495,S_78,S_250,1.0
3496,S_78,S_255,1.0
3497,S_78,S_272,1.0
3498,S_78,S_275,1.0
3499,S_78,S_307,1.0
3500,S_78,S_330,1.0
3501,S_78,S_474,1.0
3502,S_78,S_496,1.0
3503,S_78,S_499,1.0
3504,S_79,S_1,1.0
3505,S_79,S_4,1.0
3506,S_79,S_10,1.0
3507,S_79,S_11,1.0
3508,S_79,S_14,1.0
3509,S_79,S_15,1.0
3510,S_79,S_16,1.0
3511,S_79,S_18,1.0
3512,S_79,S_22,1.0
3513,S_79,S_23,1.0
3514,S_79,S_28,1.0
3515,S_79,S_33,1.0
3516,S_79,S_37,1.0
3517,S_79,S_43,1.0
3518,S_79,S_48,1.0
3519,S_79,S_59,1.0
3520,S_79,S_70,1.0
3521,S_79,S_72,1.0
3522,S_79,S_73,1.0
3523,S_79,S_74,1.0
3524,S_79,S_76,1.0
3525,S_79,S_81,1.0
3526,S_79,S_87,1.0
3527,S_79,S_89,1.0
3528,S_79,S_93,1.0
3529,S_79,S_94,1.0
3530,S_79,S_106,1.0
3531,S_79,S_112,1.0
3532,S_79,S_117,1.0
3533,S_79,S_123,1.0
3534,S_79,S_125,1.0
3535,S_79,S_126,1.0
3536,S_79,S_129,1.0
3537,S_79,S_137,1.0
3538,S_79,S_138,1.0
3539,S_79,S_144,1.0
3540,S_79,S_161,1.0
3541,S_79,S_162,1.0
3542,S_79,S_163,1.0
3543,S_79,S_167,1.0
3544,S_79,S_170,1.0
3545,S_79,S_174,1.0
3546,S_79,S_175,1.0
3547,S_79,S_179,1.0
3548,S_79,S_182,1.0
3549,S_79,S_197,1.0
3550,S_79,S_199,1.0
3551,S_79,S_211,1.0
3552,S_79,S_218,1.0
3553,S_79,S_230,1.0
3554,S_79,S_239,1.0
3555,S_79,S_249,1.0
3556,S_79,S_276,1.0
3557,S_79,S_290,1.0
3558,S_79,S_300,1.0
3559,S_79,S_482,1.0
3560,S_79,S_503,1.0
3561,S_79,S_520,1.0
3562,S_79,S_525,1.0
3563,S_79,S_529,1.0
3564,S_80,S_22,1.0
3565,S_80,S_23,1.0
3566,S_80,S_53,1.0
3567,S_80,S_92,1.0
3568,S_80,S_105,1.0
3569,S_80,S_109,1.0
3570,S_80,S_168,1.0
3571,S_80,S_189,1.0
3572,S_80,S_210,1.0
3573,S_80,S_234,1.0
3574,S_80,S_247,1.0
3575,S_80,S_258,1.0
3576,S_80,S_318,1.0
3577,S_81,S_1,1.0
3578,S_81,S_8,1.0
3579,S_81,S_9,1.0
3580,S_81,S_10,1.0
3581,S_81,S_11,1.0
3582,S_81,S_13,1.0
3583,S_81,S_14,1.0
3584,S_81,S_15,1.0
3585,S_81,S_16,1.0
3586,S_81,S_21,1.0
3587,S_81,S_22,1.0
3588,S_81,S_26,1.0
3589,S_81,S_28,1.0
3590,S_81,S_33,1.0
3591,S_81,S_38,1.0
3592,S_81,S_43,1.0
3593,S_81,S_46,1.0
3594,S_81,S_47,1.0
3595,S_81,S_51,1.0
3596,S_81,S_54,1.0
3597,S_81,S_56,1.0
3598,S_81,S_58,1.0
3599,S_81,S_59,1.0
3600,S_81,S_69,1.0
3601,S_81,S_70,1.0
3602,S_81,S_73,1.0
3603,S_81,S_74,1.0
3604,S_81,S_76,1.0
3605,S_81,S_78,1.0
3606,S_81,S_79,1.0
3607,S_81,S_87,1.0
3608,S_81,S_89,1.0
3609,S_81,S_94,1.0
3610,S_81,S_96,1.0
3611,S_81,S_98,1.0
3612,S_81,S_99,1.0
3613,S_81,S_103,1.0
3614,S_81,S_106,1.0
3615,S_81,S_107,1.0
3616,S_81,S_115,1.0
3617,S_81,S_117,1.0
3618,S_81,S_120,1.0
3619,S_81,S_123,1.0
3620,S_81,S_124,1.0
3621,S_81,S_125,1.0
3622,S_81,S_126,1.0
3623,S_81,S_129,1.0
3624,S_81,S_132,1.0
3625,S_81,S_135,1.0
3626,S_81,S_136,1.0
3627,S_81,S_137,1.0
3628,S_81,S_138,1.0
3629,S_81,S_141,1.0
3630,S_81,S_149,1.0
3631,S_81,S_150,1.0
3632,S_81,S_151,1.0
3633,S_81,S_159,1.0
3634,S_81,S_160,1.0
3635,S_81,S_161,1.0
3636,S_81,S_162,1.0
3637,S_81,S_163,1.0
3638,S_81,S_167,1.0
3639,S_81,S_169,1.0
3640,S_81,S_170,1.0
3641,S_81,S_173,1.0
3642,S_81,S_174,1.0
3643,S_81,S_175,1.0
3644,S_81,S_179,1.0
3645,S_81,S_181,1.0
3646,S_81,S_182,1.0
3647,S_81,S_184,1.0
3648,S_81,S_188,1.0
3649,S_81,S_192,1.0
3650,S_81,S_197,1.0
3651,S_81,S_199,1.0
3652,S_81,S_211,1.0
3653,S_81,S_213,1.0
3654,S_81,S_219,1.0
3655,S_81,S_230,1.0
3656,S_81,S_233,1.0
3657,S_81,S_237,1.0
3658,S_81,S_239,1.0
3659,S_81,S_246,1.0
3660,S_81,S_248,1.0
3661,S_81,S_249,1.0
3662,S_81,S_250,1.0
3663,S_81,S_255,1.0
3664,S_81,S_259,1.0
3665,S_81,S_260,1.0
3666,S_81,S_265,1.0
3667,S_81,S_272,1.0
3668,S_81,S_274,1.0
3669,S_81,S_275,1.0
3670,S_81,S_276,1.0
3671,S_81,S_279,1.0
3672,S_81,S_280,1.0
3673,S_81,S_290,1.0
3674,S_81,S_307,1.0
3675,S_81,S_330,1.0
3676,S_81,S_331,1.0
3677,S_81,S_408,1.0
3678,S_81,S_418,1.0
3679,S_81,S_419,1.0
3680,S_81,S_451,1.0
3681,S_81,S_466,1.0
3682,S_81,S_496,1.0
3683,S_81,S_499,1.0
3684,S_81,S_503,1.0
3685,S_81,S_525,1.0
3686,S_81,S_526,1.0
